xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
198,72,241,120,with_mask,maksssksksss558,400,226,0,0.54875,0.4247787610619469,0.1075,0.21238938053097345
241,75,275,116,with_mask,maksssksksss558,400,226,0,0.645,0.4225663716814159,0.085,0.18141592920353983
261,22,279,41,without_mask,maksssksksss558,400,226,2,0.675,0.13938053097345132,0.045,0.084070796460177
337,40,356,57,with_mask,maksssksksss558,400,226,0,0.86625,0.21460176991150443,0.0475,0.0752212389380531
357,30,379,53,with_mask,maksssksksss558,400,226,0,0.92,0.1836283185840708,0.055,0.10176991150442478
287,62,306,81,with_mask,maksssksksss558,400,226,0,0.74125,0.3163716814159292,0.0475,0.084070796460177
299,79,328,111,with_mask,maksssksksss558,400,226,0,0.78375,0.42035398230088494,0.0725,0.1415929203539823
371,84,398,115,with_mask,maksssksksss558,400,226,0,0.96125,0.44026548672566373,0.0675,0.13716814159292035
275,187,329,225,with_mask,maksssksksss558,400,226,0,0.755,0.911504424778761,0.135,0.168141592920354
171,17,184,30,with_mask,maksssksksss558,400,226,0,0.44375,0.10398230088495575,0.0325,0.05752212389380531
233,23,245,39,without_mask,maksssksksss558,400,226,2,0.5975,0.13716814159292035,0.03,0.07079646017699115
305,6,318,17,without_mask,maksssksksss558,400,226,2,0.77875,0.05088495575221239,0.0325,0.048672566371681415
42,173,154,304,with_mask,maksssksksss520,301,400,0,0.32558139534883723,0.59625,0.37209302325581395,0.3275
119,122,184,192,with_mask,maksssksksss146,400,267,0,0.37875,0.5880149812734082,0.1625,0.26217228464419473
265,90,324,153,with_mask,maksssksksss146,400,267,0,0.73625,0.4550561797752809,0.1475,0.23595505617977527
66,189,172,316,with_mask,maksssksksss590,301,400,0,0.3953488372093023,0.63125,0.3521594684385382,0.3175
227,70,265,111,with_mask,maksssksksss353,400,267,0,0.615,0.3389513108614232,0.095,0.15355805243445692
100,179,221,318,with_mask,maksssksksss133,301,400,0,0.5332225913621262,0.62125,0.4019933554817276,0.3475
78,80,229,236,with_mask,maksssksksss269,400,295,0,0.38375,0.535593220338983,0.3775,0.5288135593220339
266,96,374,212,with_mask,maksssksksss269,400,295,0,0.8,0.5220338983050847,0.27,0.39322033898305087
48,94,72,116,with_mask,maksssksksss173,400,294,0,0.15,0.35714285714285715,0.06,0.07482993197278912
331,77,356,106,mask_weared_incorrect,maksssksksss173,400,294,1,0.85875,0.3112244897959184,0.0625,0.09863945578231292
291,54,352,113,with_mask,maksssksksss812,400,400,0,0.80375,0.20875,0.1525,0.1475
165,115,213,165,with_mask,maksssksksss812,400,400,0,0.4725,0.35,0.12,0.125
66,91,115,136,with_mask,maksssksksss812,400,400,0,0.22625,0.28375,0.1225,0.1125
114,40,142,76,with_mask,maksssksksss736,267,400,0,0.4794007490636704,0.145,0.10486891385767791,0.09
183,57,221,99,with_mask,maksssksksss736,267,400,0,0.7565543071161048,0.195,0.14232209737827714,0.105
56,196,156,314,with_mask,maksssksksss765,301,400,0,0.3521594684385382,0.6375,0.33222591362126247,0.295
146,228,223,328,with_mask,maksssksksss745,301,400,0,0.6129568106312292,0.695,0.2558139534883721,0.25
14,61,61,110,with_mask,maksssksksss214,400,257,0,0.09375,0.3326848249027237,0.1175,0.19066147859922178
151,96,176,121,with_mask,maksssksksss214,400,257,0,0.40875,0.42217898832684825,0.0625,0.09727626459143969
166,110,199,149,with_mask,maksssksksss214,400,257,0,0.45625,0.5038910505836576,0.0825,0.1517509727626459
241,109,266,135,with_mask,maksssksksss214,400,257,0,0.63375,0.47470817120622566,0.0625,0.10116731517509728
286,58,331,112,with_mask,maksssksksss214,400,257,0,0.77125,0.33073929961089493,0.1125,0.21011673151750973
277,75,288,87,with_mask,maksssksksss214,400,257,0,0.70625,0.3151750972762646,0.0275,0.04669260700389105
244,82,254,91,with_mask,maksssksksss214,400,257,0,0.6225,0.33657587548638135,0.025,0.03501945525291829
93,102,118,126,with_mask,maksssksksss749,251,400,0,0.4203187250996016,0.285,0.099601593625498,0.06
178,190,200,211,with_mask,maksssksksss749,251,400,0,0.7529880478087649,0.50125,0.08764940239043825,0.0525
91,89,114,111,mask_weared_incorrect,maksssksksss145,400,226,1,0.25625,0.4424778761061947,0.0575,0.09734513274336283
183,102,203,122,mask_weared_incorrect,maksssksksss145,400,226,1,0.4825,0.49557522123893805,0.05,0.08849557522123894
310,96,333,119,without_mask,maksssksksss145,400,226,2,0.80375,0.4756637168141593,0.0575,0.10176991150442478
70,53,204,205,with_mask,maksssksksss563,400,225,0,0.3425,0.5733333333333334,0.335,0.6755555555555556
22,110,47,136,without_mask,maksssksksss458,400,267,2,0.08625,0.4606741573033708,0.0625,0.09737827715355805
105,86,149,143,with_mask,maksssksksss458,400,267,0,0.3175,0.4288389513108614,0.11,0.21348314606741572
146,118,182,159,with_mask,maksssksksss458,400,267,0,0.41,0.5187265917602997,0.09,0.15355805243445692
124,110,184,173,with_mask,maksssksksss315,400,267,0,0.385,0.5299625468164794,0.15,0.23595505617977527
272,117,320,163,with_mask,maksssksksss315,400,267,0,0.74,0.5243445692883895,0.12,0.17228464419475656
324,89,340,111,with_mask,maksssksksss382,400,300,0,0.83,0.3333333333333333,0.04,0.07333333333333333
256,111,274,128,with_mask,maksssksksss382,400,300,0,0.6625,0.3983333333333333,0.045,0.056666666666666664
195,96,215,114,with_mask,maksssksksss382,400,300,0,0.5125,0.35,0.05,0.06
139,105,158,126,with_mask,maksssksksss382,400,300,0,0.37125,0.385,0.0475,0.07
64,95,82,121,with_mask,maksssksksss382,400,300,0,0.1825,0.36,0.045,0.08666666666666667
63,99,75,113,with_mask,maksssksksss34,400,267,0,0.1725,0.3970037453183521,0.03,0.052434456928838954
102,79,117,95,with_mask,maksssksksss34,400,267,0,0.27375,0.3258426966292135,0.0375,0.0599250936329588
142,84,155,99,with_mask,maksssksksss34,400,267,0,0.37125,0.34269662921348315,0.0325,0.056179775280898875
129,92,142,102,without_mask,maksssksksss34,400,267,2,0.33875,0.36329588014981273,0.0325,0.03745318352059925
195,79,209,95,with_mask,maksssksksss34,400,267,0,0.505,0.3258426966292135,0.035,0.0599250936329588
213,86,228,103,with_mask,maksssksksss34,400,267,0,0.55125,0.3539325842696629,0.0375,0.06367041198501873
245,71,260,86,with_mask,maksssksksss34,400,267,0,0.63125,0.2940074906367041,0.0375,0.056179775280898875
299,91,312,104,without_mask,maksssksksss34,400,267,2,0.76375,0.3651685393258427,0.0325,0.04868913857677903
1,47,26,97,without_mask,maksssksksss495,400,225,2,0.03375,0.32,0.0625,0.2222222222222222
77,24,134,98,mask_weared_incorrect,maksssksksss495,400,225,1,0.26375,0.27111111111111114,0.1425,0.3288888888888889
99,174,168,224,with_mask,maksssksksss495,400,225,0,0.33375,0.8844444444444445,0.1725,0.2222222222222222
170,64,224,125,without_mask,maksssksksss495,400,225,2,0.4925,0.42,0.135,0.27111111111111114
224,70,267,121,with_mask,maksssksksss495,400,225,0,0.61375,0.42444444444444446,0.1075,0.22666666666666666
274,61,330,122,without_mask,maksssksksss495,400,225,2,0.755,0.4066666666666667,0.14,0.27111111111111114
291,189,356,224,with_mask,maksssksksss495,400,225,0,0.80875,0.9177777777777778,0.1625,0.15555555555555556
329,117,388,181,with_mask,maksssksksss495,400,225,0,0.89625,0.6622222222222223,0.1475,0.28444444444444444
351,53,389,92,without_mask,maksssksksss495,400,225,2,0.925,0.32222222222222224,0.095,0.17333333333333334
98,150,199,265,without_mask,maksssksksss701,301,400,2,0.49335548172757476,0.51875,0.33554817275747506,0.2875
50,81,68,99,with_mask,maksssksksss839,400,261,0,0.1475,0.3448275862068966,0.045,0.06896551724137931
96,47,109,63,with_mask,maksssksksss839,400,261,0,0.25625,0.210727969348659,0.0325,0.06130268199233716
212,56,230,77,with_mask,maksssksksss839,400,261,0,0.5525,0.2547892720306513,0.045,0.08045977011494253
354,42,372,67,with_mask,maksssksksss839,400,261,0,0.9075,0.20881226053639848,0.045,0.09578544061302682
66,30,100,66,without_mask,maksssksksss526,400,263,2,0.2075,0.18250950570342206,0.085,0.13688212927756654
165,85,200,120,with_mask,maksssksksss526,400,263,0,0.45625,0.3897338403041825,0.0875,0.13307984790874525
251,88,285,123,with_mask,maksssksksss526,400,263,0,0.67,0.4011406844106464,0.085,0.13307984790874525
309,107,350,146,without_mask,maksssksksss526,400,263,2,0.82375,0.48098859315589354,0.1025,0.1482889733840304
171,69,239,144,mask_weared_incorrect,maksssksksss406,400,210,1,0.5125,0.5071428571428571,0.17,0.35714285714285715
1,66,26,94,with_mask,maksssksksss408,400,225,0,0.03375,0.35555555555555557,0.0625,0.12444444444444444
19,46,44,73,with_mask,maksssksksss408,400,225,0,0.07875,0.2644444444444444,0.0625,0.12
76,38,104,61,without_mask,maksssksksss408,400,225,2,0.225,0.22,0.07,0.10222222222222223
129,37,148,55,with_mask,maksssksksss408,400,225,0,0.34625,0.20444444444444446,0.0475,0.08
154,34,182,52,with_mask,maksssksksss408,400,225,0,0.42,0.19111111111111112,0.07,0.08
151,64,180,89,with_mask,maksssksksss408,400,225,0,0.41375,0.34,0.0725,0.1111111111111111
51,64,94,106,with_mask,maksssksksss408,400,225,0,0.18125,0.37777777777777777,0.1075,0.18666666666666668
195,64,228,92,with_mask,maksssksksss408,400,225,0,0.52875,0.3466666666666667,0.0825,0.12444444444444444
309,77,344,112,with_mask,maksssksksss408,400,225,0,0.81625,0.42,0.0875,0.15555555555555556
256,45,283,69,without_mask,maksssksksss408,400,225,2,0.67375,0.25333333333333335,0.0675,0.10666666666666667
143,181,254,321,with_mask,maksssksksss306,301,400,0,0.659468438538206,0.6275,0.3687707641196013,0.35
88,95,178,185,with_mask,maksssksksss589,267,400,0,0.49812734082397003,0.35,0.33707865168539325,0.225
122,38,222,160,mask_weared_incorrect,maksssksksss276,323,400,1,0.5325077399380805,0.2475,0.30959752321981426,0.305
274,112,310,153,without_mask,maksssksksss276,323,400,2,0.9040247678018576,0.33125,0.11145510835913312,0.1025
144,99,276,219,with_mask,maksssksksss211,400,364,0,0.525,0.4368131868131868,0.33,0.32967032967032966
112,176,207,291,without_mask,maksssksksss72,301,400,2,0.5299003322259136,0.58375,0.31561461794019935,0.2875
175,55,215,93,with_mask,maksssksksss282,400,267,0,0.4875,0.27715355805243447,0.1,0.14232209737827714
8,169,73,251,with_mask,maksssksksss282,400,267,0,0.10125,0.7865168539325843,0.1625,0.30711610486891383
127,185,178,235,with_mask,maksssksksss282,400,267,0,0.38125,0.7865168539325843,0.1275,0.18726591760299627
265,185,290,226,with_mask,maksssksksss282,400,267,0,0.69375,0.7696629213483146,0.0625,0.15355805243445692
320,199,366,260,with_mask,maksssksksss282,400,267,0,0.8575,0.8595505617977528,0.115,0.22846441947565543
265,159,280,177,with_mask,maksssksksss282,400,267,0,0.68125,0.6292134831460674,0.0375,0.06741573033707865
325,143,342,155,with_mask,maksssksksss282,400,267,0,0.83375,0.5580524344569289,0.0425,0.0449438202247191
329,169,350,193,mask_weared_incorrect,maksssksksss282,400,267,1,0.84875,0.6779026217228464,0.0525,0.0898876404494382
316,146,325,158,with_mask,maksssksksss282,400,267,0,0.80125,0.5692883895131086,0.0225,0.0449438202247191
21,48,77,104,with_mask,maksssksksss640,400,210,0,0.1225,0.3619047619047619,0.14,0.26666666666666666
118,84,163,131,with_mask,maksssksksss640,400,210,0,0.35125,0.5119047619047619,0.1125,0.22380952380952382
157,113,189,146,with_mask,maksssksksss640,400,210,0,0.4325,0.6166666666666667,0.08,0.15714285714285714
172,65,202,95,with_mask,maksssksksss640,400,210,0,0.4675,0.38095238095238093,0.075,0.14285714285714285
195,103,240,150,with_mask,maksssksksss640,400,210,0,0.54375,0.6023809523809524,0.1125,0.22380952380952382
260,129,302,173,with_mask,maksssksksss640,400,210,0,0.7025,0.719047619047619,0.105,0.20952380952380953
283,42,314,71,with_mask,maksssksksss640,400,210,0,0.74625,0.26904761904761904,0.0775,0.1380952380952381
364,84,399,121,mask_weared_incorrect,maksssksksss640,400,210,1,0.95375,0.4880952380952381,0.0875,0.1761904761904762
49,11,55,17,with_mask,maksssksksss603,400,278,0,0.13,0.050359712230215826,0.015,0.02158273381294964
32,52,40,60,with_mask,maksssksksss603,400,278,0,0.09,0.2014388489208633,0.02,0.02877697841726619
52,76,61,86,without_mask,maksssksksss603,400,278,2,0.14125,0.29136690647482016,0.0225,0.03597122302158273
47,98,58,109,with_mask,maksssksksss603,400,278,0,0.13125,0.3723021582733813,0.0275,0.039568345323741004
68,100,75,111,with_mask,maksssksksss603,400,278,0,0.17875,0.37949640287769787,0.0175,0.039568345323741004
2,129,12,140,with_mask,maksssksksss603,400,278,0,0.0175,0.48381294964028776,0.025,0.039568345323741004
24,125,34,134,with_mask,maksssksksss603,400,278,0,0.0725,0.4658273381294964,0.025,0.03237410071942446
47,127,59,138,with_mask,maksssksksss603,400,278,0,0.1325,0.4766187050359712,0.03,0.039568345323741004
40,154,51,165,without_mask,maksssksksss603,400,278,2,0.11375,0.5737410071942446,0.0275,0.039568345323741004
25,192,36,201,with_mask,maksssksksss603,400,278,0,0.07625,0.7068345323741008,0.0275,0.03237410071942446
60,171,69,182,without_mask,maksssksksss603,400,278,2,0.16125,0.6348920863309353,0.0225,0.039568345323741004
142,2,149,9,with_mask,maksssksksss603,400,278,0,0.36375,0.019784172661870502,0.0175,0.025179856115107913
137,12,146,21,with_mask,maksssksksss603,400,278,0,0.35375,0.05935251798561151,0.0225,0.03237410071942446
124,23,130,30,with_mask,maksssksksss603,400,278,0,0.3175,0.09532374100719425,0.015,0.025179856115107913
118,30,124,38,with_mask,maksssksksss603,400,278,0,0.3025,0.1223021582733813,0.015,0.02877697841726619
103,38,111,46,with_mask,maksssksksss603,400,278,0,0.2675,0.1510791366906475,0.02,0.02877697841726619
95,64,102,70,with_mask,maksssksksss603,400,278,0,0.24625,0.24100719424460432,0.0175,0.02158273381294964
82,67,89,73,without_mask,maksssksksss603,400,278,2,0.21375,0.2517985611510791,0.0175,0.02158273381294964
86,76,93,83,with_mask,maksssksksss603,400,278,0,0.22375,0.28597122302158273,0.0175,0.025179856115107913
103,77,111,85,without_mask,maksssksksss603,400,278,2,0.2675,0.29136690647482016,0.02,0.02877697841726619
102,108,110,117,with_mask,maksssksksss603,400,278,0,0.265,0.40467625899280574,0.02,0.03237410071942446
111,122,118,130,without_mask,maksssksksss603,400,278,2,0.28625,0.45323741007194246,0.0175,0.02877697841726619
111,151,122,163,mask_weared_incorrect,maksssksksss603,400,278,1,0.29125,0.564748201438849,0.0275,0.04316546762589928
99,165,111,177,with_mask,maksssksksss603,400,278,0,0.2625,0.6151079136690647,0.03,0.04316546762589928
124,210,137,224,with_mask,maksssksksss603,400,278,0,0.32625,0.7805755395683454,0.0325,0.050359712230215826
91,257,106,272,with_mask,maksssksksss603,400,278,0,0.24625,0.9514388489208633,0.0375,0.0539568345323741
180,3,184,8,with_mask,maksssksksss603,400,278,0,0.455,0.019784172661870502,0.01,0.017985611510791366
165,13,171,20,with_mask,maksssksksss603,400,278,0,0.42,0.05935251798561151,0.015,0.025179856115107913
154,17,161,23,with_mask,maksssksksss603,400,278,0,0.39375,0.07194244604316546,0.0175,0.02158273381294964
159,30,164,37,without_mask,maksssksksss603,400,278,2,0.40375,0.12050359712230216,0.0125,0.025179856115107913
169,26,177,35,with_mask,maksssksksss603,400,278,0,0.4325,0.10971223021582734,0.02,0.03237410071942446
127,55,134,62,with_mask,maksssksksss603,400,278,0,0.32625,0.210431654676259,0.0175,0.025179856115107913
156,54,163,62,with_mask,maksssksksss603,400,278,0,0.39875,0.20863309352517986,0.0175,0.02877697841726619
135,63,143,72,without_mask,maksssksksss603,400,278,2,0.3475,0.24280575539568344,0.02,0.03237410071942446
117,72,124,80,without_mask,maksssksksss603,400,278,2,0.30125,0.2733812949640288,0.0175,0.02877697841726619
143,78,152,87,with_mask,maksssksksss603,400,278,0,0.36875,0.29676258992805754,0.0225,0.03237410071942446
133,100,142,107,with_mask,maksssksksss603,400,278,0,0.34375,0.3723021582733813,0.0225,0.025179856115107913
178,87,186,96,with_mask,maksssksksss603,400,278,0,0.455,0.329136690647482,0.02,0.03237410071942446
164,100,174,108,with_mask,maksssksksss603,400,278,0,0.4225,0.37410071942446044,0.025,0.02877697841726619
139,124,147,134,with_mask,maksssksksss603,400,278,0,0.3575,0.46402877697841727,0.02,0.03597122302158273
169,116,178,126,with_mask,maksssksksss603,400,278,0,0.43375,0.4352517985611511,0.0225,0.03597122302158273
146,168,156,180,with_mask,maksssksksss603,400,278,0,0.3775,0.6258992805755396,0.025,0.04316546762589928
148,189,158,201,with_mask,maksssksksss603,400,278,0,0.3825,0.7014388489208633,0.025,0.04316546762589928
159,192,170,205,with_mask,maksssksksss603,400,278,0,0.41125,0.7140287769784173,0.0275,0.046762589928057555
158,254,173,269,with_mask,maksssksksss603,400,278,0,0.41375,0.9406474820143885,0.0375,0.0539568345323741
182,216,189,226,with_mask,maksssksksss603,400,278,0,0.46375,0.7949640287769785,0.0175,0.03597122302158273
183,159,194,170,with_mask,maksssksksss603,400,278,0,0.47125,0.591726618705036,0.0275,0.039568345323741004
177,149,188,157,with_mask,maksssksksss603,400,278,0,0.45625,0.5503597122302158,0.0275,0.02877697841726619
189,17,194,23,with_mask,maksssksksss603,400,278,0,0.47875,0.07194244604316546,0.0125,0.02158273381294964
216,7,221,13,with_mask,maksssksksss603,400,278,0,0.54625,0.03597122302158273,0.0125,0.02158273381294964
202,21,207,24,with_mask,maksssksksss603,400,278,0,0.51125,0.08093525179856115,0.0125,0.01079136690647482
213,27,220,34,with_mask,maksssksksss603,400,278,0,0.54125,0.10971223021582734,0.0175,0.025179856115107913
227,15,233,22,with_mask,maksssksksss603,400,278,0,0.575,0.06654676258992806,0.015,0.025179856115107913
196,36,203,44,with_mask,maksssksksss603,400,278,0,0.49875,0.14388489208633093,0.0175,0.02877697841726619
212,54,216,59,with_mask,maksssksksss603,400,278,0,0.535,0.20323741007194246,0.01,0.017985611510791366
199,64,208,71,with_mask,maksssksksss603,400,278,0,0.50875,0.24280575539568344,0.0225,0.025179856115107913
221,80,229,88,with_mask,maksssksksss603,400,278,0,0.5625,0.302158273381295,0.02,0.02877697841726619
191,97,199,107,with_mask,maksssksksss603,400,278,0,0.4875,0.3669064748201439,0.02,0.03597122302158273
219,94,227,102,with_mask,maksssksksss603,400,278,0,0.5575,0.35251798561151076,0.02,0.02877697841726619
211,100,220,111,with_mask,maksssksksss603,400,278,0,0.53875,0.37949640287769787,0.0225,0.039568345323741004
195,123,203,132,with_mask,maksssksksss603,400,278,0,0.4975,0.45863309352517984,0.02,0.03237410071942446
249,1,255,6,with_mask,maksssksksss603,400,278,0,0.63,0.012589928057553957,0.015,0.017985611510791366
254,22,260,29,with_mask,maksssksksss603,400,278,0,0.6425,0.09172661870503597,0.015,0.025179856115107913
265,17,270,23,with_mask,maksssksksss603,400,278,0,0.66875,0.07194244604316546,0.0125,0.02158273381294964
276,22,280,28,with_mask,maksssksksss603,400,278,0,0.695,0.08992805755395683,0.01,0.02158273381294964
279,23,285,30,with_mask,maksssksksss603,400,278,0,0.705,0.09532374100719425,0.015,0.025179856115107913
269,36,274,42,without_mask,maksssksksss603,400,278,2,0.67875,0.14028776978417265,0.0125,0.02158273381294964
292,27,298,35,with_mask,maksssksksss603,400,278,0,0.7375,0.11151079136690648,0.015,0.02877697841726619
293,37,299,44,without_mask,maksssksksss603,400,278,2,0.74,0.14568345323741008,0.015,0.025179856115107913
